"index","age_permi","age_veh","genre","stat_matri","categ_socio","usage_veh","age_conduct","type_veh","bonus_malus","mont_recl","garage","source_energ","valeur_veh"
40411,11,5,"Femme","Seul","CSP60","perso + travail",20,"cabriolet",100,1004.76,NA,"regular",21902.8041794913
31255,72,4,"Homme","Seul","CSP50","perso + travail",28,"station wagon",76,2300,NA,"diesel",40973.2058739219
54068,114,7,"Homme","Autre","CSP46","professionnel",32,"van",76,4056.08,NA,"diesel",33001.0480310934
19670,365,1,"Homme","Seul","CSP60","perso",78,"sedan",68,2346,NA,"regular",16915.4599116372
62686,385,1,"Homme","Autre","CSP50","professionnel",56,"sedan",50,432.71,NA,"regular",43950.447555137
3077,543,4,"Femme","Seul","CSP60","perso",75,"sedan",50,407.28,NA,"regular",24541.4940524958
24056,212,1,"Homme","Autre","CSP60","perso + travail",42,"van",64,321.88,NA,"diesel",31560.5562048636
109167,289,7,"Homme","Autre","CSP50","perso",42,"sedan",52,593.84,NA,"regular",43844.3517421751
84494,74,1,"Femme","Seul","CSP50","perso",25,"sedan",100,2346,NA,"regular",25100.0927547603
26120,53,1,"Femme","Seul","CSP50","professionnel",27,"sedan",100,2300,"garage prive","regular",38748.4210699511
29516,93,1,"Homme","Autre","CSP26","professionnel",26,"coupe",65,2346,NA,"regular",15332.918265243
24587,295,7,"Homme","Autre","CSP50","perso",66,"station wagon",67,319.44,"aucun","regular",37943.9306938449
11861,609,1,"Homme","Autre","CSP26","perso",69,"vehicule utilitaire sport",57,2346,NA,"diesel",40015.5760051023
77681,587,1,"Homme","Autre","CSP50","perso",74,"sedan",50,1488.37,NA,"regular",51234.6760885979
37870,452,8,"Homme","Autre","CSP66","professionnel",56,"cabriolet",60,2346,NA,"regular",27026.437742123
25154,344,4,"Homme","Autre","CSP50","professionnel",48,"sedan",100,203.92,NA,"regular",42891.2338089876
79585,120,5,"Homme","Autre","CSP50","professionnel",31,"sedan",60,2346,"aucun","regular",29526.3247501136
79911,224,8,"Homme","Autre","CSP55","professionnel",40,"sedan",68,2346,NA,"regular",16732.7285409724
107770,176,1,"Femme","Seul","CSP50","voyagement professionel",33,"sedan",100,1173,NA,"diesel",21885.780385748
15923,6,6,"Femme","Autre","CSP1","perso + travail",23,"sedan",100,1049.19,"aucun","regular",13594.8824823092
42106,46,9,"Femme","Seul","CSP50","perso + travail",21,"sedan",90,725.31,"aucun","diesel",23795.0652529542
32062,74,1,"Femme","Seul","CSP55","perso + travail",28,"sedan",100,469.43,NA,"regular",13058.840326333
32249,142,1,"Femme","Autre","CSP50","perso + travail",52,"sedan",100,4988.07,NA,"regular",21523.0142850083
127538,370,4,"Homme","Autre","CSP1","professionnel",49,"van",50,1008.72,NA,"diesel",22160.2372547954
90172,497,1,"Femme","Seul","CSP49","perso + travail",59,"sedan",50,299.99,NA,"regular",15221.5162439918
1906,406,2,"Homme","Autre","CSP50","perso + travail",52,"sedan",95,1825.12,NA,"regular",30137.1709102841
10824,567,2,"Femme","Seul","CSP50","perso",75,"sedan",50,2540.81,NA,"diesel",22524.6182140111
3130,556,1,"Homme","Autre","CSP50","perso",69,"sedan",80,11844.14,NA,"diesel",36188.6533939671
34776,354,4,"Homme","Autre","CSP50","professionnel",48,"sedan",70,1150,"garage communautaire","regular",57889.6223428079
24624,237,7,"Femme","Seul","CSP1","perso + travail",39,"sedan",68,1773.38,NA,"regular",13931.5851953842
28203,435,10,"Homme","Autre","CSP50","professionnel",54,"van",50,287.73,"aucun","diesel",19315.6004036156
65168,460,4,"Homme","Autre","CSP50","perso + travail",60,"minivan",50,1001.11,NA,"diesel",41080.9481450472
16338,549,5,"Homme","Autre","CSP50","perso",65,"coupe",51,2346,"garage communautaire","regular",43125.0376393893
82655,344,159,"Homme","Autre","CSP55","perso + travail",55,"bus",72,2204.83,NA,"regular",28877.968567491
13958,450,1,"Femme","Seul","CSP50","perso + travail",55,"sedan",50,511.13,NA,"regular",16330.1989855074
61724,704,4,"Homme","Autre","CSP50","perso",82,"sedan",50,828.54,NA,"regular",14296.0864366015
5856,500,6,"Homme","Autre","CSP50","professionnel",61,"sedan",148,2813.72,NA,"regular",40767.5889755165
66834,578,2,"Homme","Autre","CSP50","perso",67,"sedan",50,487.71,"aucun","regular",28347.6963935272
23955,440,6,"Homme","Autre","CSP50","perso",61,"sedan",50,3489.27,NA,"regular",25471.4233147142
68401,314,6,"Femme","Autre","CSP50","perso + travail",46,"sedan",50,2346,"aucun","regular",35690.8660905301
9608,626,2,"Homme","Autre","CSP50","perso",71,"sedan",50,1538.64,NA,"regular",25018.8295185042
3375,509,6,"Homme","Autre","CSP50","professionnel",63,"vehicule utilitaire sport",50,1439.55,NA,"regular",43264.0771494724
10579,611,1,"Homme","Autre","CSP50","perso",72,"sedan",50,251.62,NA,"diesel",38049.8377410124
11541,597,5,"Homme","Autre","CSP50","perso",73,"station wagon",60,1029.24,"aucun","regular",27526.020848661
1198,417,6,"Homme","Autre","CSP50","perso + travail",55,"sedan",58,1173,NA,"regular",38531.315236871
21073,353,6,"Homme","Autre","CSP50","perso + travail",48,"sedan",50,765.69,NA,"diesel",24839.8926544843
1242,222,4,"Homme","Autre","CSP50","perso + travail",36,"sedan",50,324.88,"aucun","diesel",24323.5676065796
4570,260,4,"femme","Autre","CSP50","perso + travail",44,"sedan",50,211.83,NA,"regular",13846.7364760996
17480,279,1,"Femme","Autre","CSP46","perso + travail",41,"sedan",50,684.05,NA,"regular",26100.3809479691
72169,283,5,"Homme","Seul","CSP50","perso",42,"sedan",54,896.73,NA,"regular",24349.8607524876
47687,663,4,"Homme","Autre","CSP50","perso",82,"sedan",50,1050.98,"garage communautaire","regular",29931.68630518
10859,85,5,"Femme","Seul","CSP50","perso + travail",25,"sedan",76,2300,NA,"diesel",32404.6141461584
22358,218,10,"Femme","Autre","CSP60","perso + travail",36,"coupe",100,1173,NA,"regular",40369.5199328685
39336,426,4,"Homme","Autre","CSP50","perso",54,"sedan",50,490.34,NA,"regular",23698.486884569
29756,206,2,"Homme","Autre","CSP60","perso + travail",35,"sedan",85,3635.43,NA,"regular",24651.7593472543
41292,294,8,"Homme","Autre","CSP60","professionnel",53,"sedan",50,1571.1,"aucun","regular",43697.4883884198
31756,466,6,"Homme","Autre","CSP50","perso",56,"sedan",50,2612.37,NA,"regular",14499.5932416894
91601,337,8,"Homme","Autre","CSP50","perso + travail",49,"autre minivan",55,4245.41,NA,"diesel",38391.9634687257
20043,192,6,"Homme","Seul","CSP50","perso",34,"sedan",64,1339.49,NA,"regular",14250.0237117025
14741,461,4,"Homme","Autre","CSP60","perso + travail",56,"sedan",50,8092.83,NA,"regular",16373.9519078115
27982,441,6,"Femme","Autre","CSP50","perso + travail",56,"sedan",62,1421.2,NA,"regular",16194.2369831271
64249,509,5,"Femme","Autre","CSP50","perso",81,"sedan",86,553.8,NA,"regular",18514.732225491
56231,440,1,"Homme","Autre","CSP50","professionnel",56,"sedan",50,2346,NA,"diesel",43715.7192009916
101346,134,5,"Homme","Seul","CSP50","perso + travail",29,"sedan",58,1909.6,NA,"regular",16017.3892231608
97834,199,2,"Homme","Autre","CSP50","perso + travail",35,"station wagon",51,1046.78,"aucun","diesel",24368.0210765294
104478,534,10,"Femme","Autre","CSP50","perso",77,"sedan",50,816.16,NA,"regular",14711.2114782655
12009,286,1,"Homme","Autre","CSP60","perso + travail",47,"sedan",62,12415.5,"garage communautaire","diesel",27208.4578314866
74656,160,10,"Femme","Autre","CSP55","perso + travail",31,"sedan",54,2346,NA,"diesel",16211.6906634521
18349,184,1,"Homme","Autre","CSP55","perso + travail",33,"sedan",50,3324.25,NA,"diesel",32505.0395519306
23173,685,7,"Homme","Autre","CSP50","perso",81,"sedan",58,1493.56,NA,"regular",25561.5697631777
54101,400,6,"Femme","Seul","CSP50","perso + travail",57,"sedan",50,606.4,"aucun","regular",14320.4247292898
53885,446,4,"Homme","Autre","CSP50","perso + travail",55,"sedan",50,2300,NA,"regular",12057.811237411
71845,337,6,"Femme","Autre","CSP50","professionnel",46,"sedan",50,2027.7,NA,"regular",10918.8900848355
79364,508,1,"Homme","Autre","CSP60","professionnel",60,"sedan",50,2300,NA,"regular",37253.1719873774
18893,218,4,"Homme","Autre","CSP50","perso",37,"sedan",63,652.36,"garage prive","regular",36799.0615859907
62626,94,6,"Homme","Seul","CSP50","professionnel",26,"sedan",72,569.03,NA,"diesel",14508.9138028862
62489,135,5,"Femme","Autre","CSP1","perso + travail",30,"sedan",57,1750.63,NA,"diesel",20587.431222157
81899,52,7,"Femme","Seul","CSP55","perso + travail",23,"sedan",90,75,NA,"regular",15883.6386105253
54329,123,1,"Homme","Autre","CSP60","perso + travail",29,"sedan",64,2315.67,NA,"regular",19029.0354441061
25574,657,4,"Homme","Autre","CSP50","perso",75,"sedan",50,8643.26,NA,"regular",24523.9145875873
23403,87,9,"Femme","Autre","CSP50","professionnel",25,"sedan",64,764.59,NA,"regular",10944.8069431896
89138,447,2,"Homme","Autre","CSP50","perso",76,"sedan",50,723.24,NA,"diesel",24272.7015390234
3064,687,2,"Homme","Autre","CSP50","perso",83,"sedan",50,1403.2,NA,"regular",30393.414619996
168,191,4,"Homme","Autre","CSP50","perso",34,"vehicule utilitaire sport",64,2346,NA,"diesel",35299.7141020901
72930,240,6,"Homme","Seul","CSP50","perso",38,"coupe",50,2346,NA,"regular",8870.29648324569
27553,354,6,"Homme","Autre","CSP42","perso",61,"sedan",50,282.82,NA,"regular",27163.8420879714
23349,312,1,"Homme","Autre","CSP50","perso",44,"minivan",50,1202.51,NA,"regular",21172.936168238
12412,270,7,"Femme","Autre","CSP50","perso + travail",45,"station wagon",74,1173,"aucun","regular",23716.1073118022
48462,314,9,"Femme","Autre","CSP1","perso",60,"sedan",50,1591.46,"aucun","regular",18973.4699685755
77923,582,5,"Femme","Autre","CSP50","perso",80,"sedan",77,877.56,NA,"regular",21891.5168331846
66435,135,4,"Femme","Seul","CSP50","perso + travail",30,"sedan",112,2346,NA,"diesel",22067.9574573489
136714,427,6,"Femme","Autre","CSP1","perso + travail",54,"sedan",50,1050.78,NA,"regular",16709.9693516372
64816,441,2,"Homme","Autre","CSP49","perso",74,"sedan",90,1278.72,NA,"regular",16757.8756583068
80955,239,1,"Femme","Autre","CSP50","professionnel",38,"sedan",52,865.81,NA,"diesel",39778.5184747546
84050,540,7,"Homme","Seul","CSP49","perso",63,"sedan",62,3957.24,NA,"regular",10557.9169916547
485,321,7,"Femme","Autre","CSP1","perso + travail",45,"sedan",50,49.28,NA,"regular",16302.7008001997
23315,426,7,"Homme","Autre","CSP60","professionnel",53,"minivan",50,1014.49,NA,"regular",34758.0712126591
66721,469,8,"Femme","Autre","CSP66","perso",61,"coupe",50,3835,NA,"regular",42221.7076552325
29997,452,5,"Femme","Seul","CSP60","perso",64,"sedan",50,406.8,NA,"regular",12601.2573799208
19965,418,10,"Homme","Seul","CSP50","perso",52,"coupe",50,2578.35,NA,"regular",36263.3630604336
4694,173,4,"Homme","Seul","CSP50","perso + travail",32,"sedan",76,2807.69,NA,"regular",32592.8453595237
14195,342,5,"Femme","Seul","CSP55","perso + travail",50,"sedan",50,2907.44,NA,"regular",19675.3904319603
91874,135,6,"Femme","Autre","CSP60","perso + travail",29,"sedan",54,2346,NA,"diesel",17719.5778292045
59832,397,6,"Homme","Autre","CSP50","perso + travail",59,"station wagon",50,572.49,NA,"diesel",37828.2886408893
101770,646,1,"Femme","Autre","CSP66","perso",76,"sedan",50,512.45,NA,"regular",21592.499441381
123034,314,4,"Femme","Autre","CSP55","perso + travail",46,"sedan",71,293.65,NA,"regular",10847.9324211289
52909,264,5,"Femme","Autre","CSP50","perso",50,"vehicule utilitaire sport",68,2520.82,NA,"regular",49718.7564966113
93645,625,2,"Femme","Autre","CSP50","perso + travail",74,"sedan",50,79.82,NA,"regular",21429.8351150369
107201,470,2,"Homme","Autre","CSP26","perso",60,"sedan",50,521.38,NA,"regular",21801.7178908379
63552,305,6,"Homme","Autre","CSP55","perso",53,"sedan",51,4518.86,NA,"regular",27515.8602520595
81190,373,6,"Homme","Autre","CSP50","perso + travail",49,"cabriolet",50,612.51,NA,"regular",29925.9631030001
55801,633,2,"Homme","Autre","CSP50","perso",77,"bus",50,1940.6,NA,"regular",29914.5578085169
70290,277,4,"Homme","Autre","CSP50","perso + travail",46,"autre minivan",50,3762.68,NA,"regular",27371.33292935
11591,105,7,"Homme","Autre","CSP26","perso",27,"sedan",64,2346,"garage communautaire","regular",34915.2331342101
9290,142,2,"Homme","Seul","CSP49","perso + travail",29,"coupe",85,487.83,NA,"diesel",38345.6377572737
21746,619,6,"Femme","Autre","CSP50","perso",73,"sedan",57,2339.33,NA,"regular",35577.6156635309
61969,484,4,"Homme","Autre","CSP50","perso",67,"sedan",73,1173,NA,"regular",27736.1224033233
66029,182,2,"Homme","Autre","CSP37","perso + travail",40,"autre minivan",50,13231,NA,"diesel",30406.7875861448
318,471,7,"Homme","Autre","CSP60","perso",67,"sedan",74,1461.58,NA,"regular",29348.5055973849
67921,115,2,"Homme","Autre","CSP60","professionnel",37,"sedan",118,2058.84,"garage communautaire","regular",31840.6722949372
84888,418,1,"Homme","Autre","CSP50","perso + travail",55,"sedan",50,10902.98,NA,"regular",30383.990894052
91144,471,7,"Homme","Autre","CSP50","perso",60,"sedan",50,74.66,NA,"regular",42368.7903856192
40291,526,2,"Homme","Autre","CSP1","perso",66,"sedan",50,848.4,NA,"regular",29568.2218155678
17782,497,6,"Homme","Autre","CSP50","perso",64,"station wagon",50,463.98,"garage communautaire","regular",24370.293168606
14922,473,4,"Homme","Autre","CSP55","voyagement professionel",57,"vehicule utilitaire sport",50,1488.5,NA,"diesel",48496.7706763429
11250,64,2,"Femme","Seul","CSP55","professionnel",24,"sedan",76,1296.9,NA,"regular",15528.9964943608
76240,342,7,"Homme","Autre","CSP60","perso + travail",47,"sedan",50,510.05,NA,"regular",27308.8977392965
11276,419,7,"Homme","Autre","CSP48","perso + travail",53,"sedan",50,2459.86,NA,"regular",27183.2638820342
18826,718,4,"Homme","Autre","CSP55","perso",81,"sedan",50,1574.83,NA,"regular",24828.1062232512
137589,261,1,"Homme","Autre","CSP50","professionnel",43,"sedan",68,1173,NA,"regular",48279.347954231
4161,650,1,"Femme","Seul","CSP55","perso",76,"sedan",93,306.5,NA,"regular",27323.3949226973
4883,698,1,"Homme","Autre","CSP60","perso",76,"sedan",50,4041.22,NA,"regular",29826.9476373461
82159,213,5,"Homme","Autre","CSP26","perso + travail",35,"van",50,2275.96,NA,"diesel",24145.7331718592
76547,471,5,"Homme","Autre","CSP50","professionnel",57,"sedan",50,83.39,NA,"regular",15994.8553749118
2538,476,6,"femme","Autre","CSP50","professionnel",58,"sedan",50,2770.93,"aucun","regular",21847.1113708103
56024,515,4,"Homme","Autre","CSP50","perso + travail",61,"vehicule utilitaire sport",95,1173,NA,"diesel",41720.177954664
81603,567,4,"Homme","Autre","CSP1","perso",78,"station wagon",50,2240.41,NA,"regular",33366.0987485291
69178,195,6,"Homme","Seul","CSP50","perso + travail",40,"cabriolet",50,1382.46,NA,"regular",29178.7162749992
69209,277,1,"femme","Autre","CSP50","professionnel",46,"minivan",50,923.13,NA,"diesel",36257.1499946052
25979,134,1,"Homme","Seul","CSP50","perso + travail",29,"sedan",57,2366.77,NA,"diesel",27119.7745840672
30602,481,4,"Homme","Autre","CSP55","professionnel",58,"vehicule utilitaire sport",50,886.22,NA,"regular",37732.7436909968
63557,476,2,"Homme","Autre","CSP49","professionnel",68,"sedan",56,1108.32,NA,"regular",41919.1256826533
70643,87,5,"Homme","Autre","CSP49","perso + travail",25,"sedan",90,1521.31,NA,"regular",10629.496051024
73694,274,2,"Homme","Autre","CSP50","voyagement professionel",44,"sedan",63,1247.72,"aucun","diesel",29191.7801528665
5773,447,10,"Femme","Autre","CSP50","perso + travail",55,"sedan",54,747,NA,"regular",17709.2296099442
534,358,7,"Femme","Seul","CSP50","professionnel",47,"sedan",50,2544.99,NA,"regular",11441.0790644465
50626,327,5,"Femme","Autre","CSP37","perso + travail",51,"vehicule utilitaire sport",50,2029.95,NA,"regular",32436.0383439596
19727,467,7,"Homme","Autre","CSP50","perso + travail",59,"sedan",50,747.77,NA,"diesel",26436.1170386105
25834,316,1,"Homme","Autre","CSP50","professionnel",44,"sedan",50,1173,NA,"diesel",47063.8903286122
3172,262,1,"Femme","Autre","CSP50","perso + travail",40,"autre minivan",55,858.4,NA,"regular",21793.3257815399
52935,522,4,"Homme","Autre","CSP1","perso + travail",61,"sedan",50,307.82,NA,"regular",39983.0737738896
20956,378,6,"Homme","Autre","CSP50","professionnel",49,"sedan",50,2648.09,NA,"regular",31027.7049459415
33943,38,6,"Homme","Seul","CSP50","perso + travail",24,"sedan",85,3738.19,NA,"diesel",27833.9283477674
20173,383,2,"Homme","Autre","CSP50","professionnel",52,"sedan",50,2346,NA,"regular",14203.8322261416
12177,533,5,"Femme","Autre","CSP50","perso",82,"sedan",50,468.26,"aucun","regular",19243.842092706
4679,353,7,"Femme","Autre","CSP60","perso + travail",49,"autre minivan",50,1173,NA,"regular",34912.1152747837
29716,356,1,"Homme","Autre","CSP66","perso + travail",56,"sedan",50,6662.16,NA,"regular",21775.6028523918
105626,429,5,"Femme","Autre","CSP50","perso",55,"coupe",50,995.82,NA,"regular",38580.0091248643
27330,179,2,"Homme","Autre","CSP66","perso + travail",33,"bus",60,1271.62,NA,"diesel",31749.3889900067
2631,216,6,"Homme","Seul","CSP50","perso + travail",36,"sedan",50,337.5,"aucun","regular",19789.5682625162
30685,384,6,"Femme","Autre","CSP50","perso + travail",52,"sedan",50,150.17,NA,"regular",32757.9265136287
47543,190,4,"Femme","Autre","CSP50","perso + travail",36,"autre minivan",58,4646,NA,"diesel",29478.5599515101
88044,403,4,"Homme","Autre","CSP50","professionnel",52,"autre minivan",50,3279.65,NA,"diesel",43604.8635765222
46751,113,4,"Femme","Autre","CSP50","perso + travail",27,"sedan",57,2346,"aucun","diesel",29385.8351662945
58078,220,1,"Homme","Autre","CSP50","perso + travail",37,"sedan",50,544.04,NA,"diesel",21650.0823856635
64242,186,4,"Homme","Autre","CSP50","perso",35,"sedan",51,192.73,NA,"regular",21090.1512565023
48654,156,4,"Homme","Autre","CSP48","perso + travail",42,"vehicule utilitaire sport",54,332.73,NA,"diesel",38732.60373541
18226,357,6,"Homme","Autre","CSP50","perso + travail",48,"minivan",50,666.97,NA,"regular",35789.814549057
13402,448,1,"Femme","Autre","CSP50","perso + travail",56,"sedan",50,604.86,NA,"regular",18939.1958972871
2478,588,5,"Homme","Autre","CSP55","professionnel",68,"sedan",50,788.05,NA,"diesel",33517.3304598496
611,275,4,"Homme","Autre","CSP37","perso + travail",57,"sedan",82,3355.56,NA,"regular",48675.9617084041
17915,308,4,"Homme","Autre","CSP50","perso",45,"minivan",50,158.6,NA,"diesel",44120.0755547413
25975,310,1,"Femme","Seul","CSP60","perso + travail",44,"sedan",50,570.6,NA,"regular",16434.2638025105
71307,119,1,"Femme","Seul","CSP55","professionnel",28,"sedan",72,78.81,NA,"regular",18357.6114763526
98168,60,1,"Homme","Autre","CSP37","professionnel",46,"sedan",106,340.79,NA,"diesel",27456.1876628616
47913,212,2,"Homme","Autre","CSP26","professionnel",39,"vehicule utilitaire sport",76,82.88,NA,"regular",53979.0289391708
13627,343,4,"Femme","Autre","CSP55","voyagement professionel",50,"cabriolet",50,2413.33,NA,"regular",26876.5090648459
58537,408,10,"Homme","Autre","CSP26","perso + travail",54,"sedan",50,1838.59,"aucun","diesel",16345.948736146
68101,582,7,"Femme","Autre","CSP50","perso",84,"sedan",75,2300,NA,"regular",18835.1048855811
26407,466,7,"Femme","Autre","CSP50","perso + travail",56,"sedan",55,492.29,NA,"regular",19247.0198985957
67748,428,8,"Homme","Autre","CSP50","perso",76,"sedan",50,2346,NA,"regular",7234.05964459416
